SCH_NAME,ADDRESSES,NCESSCH,URL,QUERY_RANKING,VALIDITY_CONFIRMED,EXPLANATIONS
Ps 39 Francis J Murphy Jr,"71 SAND LN, STATEN ISLAND, NY 10305",360010302174,https://www.ps39r.org/,1,False,School String not found in website.
Stephanie A Vierno School (The),"216 CLAWSON ST, STATEN ISLAND, NY 10306",360010302186,http://www.ps41si.org/,1,False,School String not found in website.
Ps 42 Eltingville,"380 GENESEE AVE, STATEN ISLAND, NY 10312",360010302189,https://www.ps42.org/,1,False,School String not found in website.
Ps 44 Thomas C Brown,"80 MAPLE PKWY, STATEN ISLAND, NY 10303",360010302196,https://r044.echalksites.com/,1,False,School String not found in website.
Ps 45 John Tyler,"58 LAWRENCE AVE, STATEN ISLAND, NY 10310",360010302201,https://insideschools.org/school/31R045,7,False,Query Ranking > 5
Ps 46 Albert V Maniscalco,"41 REID AVE, STATEN ISLAND, NY 10305",360010302206,https://insideschools.org/school/31R046,8,False,Query Ranking > 5
Ps 48 William G Wilcox,"1050 TARGEE ST, STATEN ISLAND, NY 10304",360010302214,https://psis48.echalksites.com/,1,False,School String not found in website.
Is 49 Berta A Dreyfus,"101 WARREN ST, STATEN ISLAND, NY 10304",360010302216,https://www.hisawyer.com/listings/schools/105766-is-49-berta-a-dreyfus,10,False,Query Ranking > 5
Ps 50 Frank Hankinson,"200 ADELAIDE AVE, STATEN ISLAND, NY 10306",360010302220,https://www.ps50si.org/,6,False,Query Ranking > 5
Ps 52 John C Thompson,"450 BUEL AVE, STATEN ISLAND, NY 10305",360010302229,https://insideschools.org/school/31R052,10,False,Query Ranking > 5
Barbara Esselborn School (The),"330 DURANT AVE, STATEN ISLAND, NY 10308",360010302233,https://www.ps53r.org/,1,False,School String not found in website.
Ps 54 Charles W Leng,"1060 WILLOWBROOK RD, STATEN ISLAND, NY 10314",360010302234,https://insideschools.org/school/31R054,6,False,Query Ranking > 5
Ps 55 Henry M Boehm,"54 OSBORNE ST, STATEN ISLAND, NY 10312",360010302239,https://www.ps55.org/,1,False,School String not found in website.
Ps 57 Hubert H Humphrey,"140 PALMA DR, STATEN ISLAND, NY 10304",360010302247,http://www.publicschool57.com/,1,False,School String not found in website.
Ps 60 Alice Austen,"55 MERRILL AVE, STATEN ISLAND, NY 10314",360010302257,https://www.ps60.org/?skipMobile=1,1,False,School String not found in website.
Ps 69 Daniel D Tompkins,"144 KEATING PL, STATEN ISLAND, NY 10314",360010302286,https://www.ps69.org/apps/pages/index.jsp?uREC_ID=385008&type=d,1,False,School String not found in website.
Port Richmond High School,"85 ST JOSEPHS AVE, STATEN ISLAND, NY 10302",360010302850,https://www.portrichmondhs.org/apps/maps/,1,True,Validity is confirmed according to current tests.
Ralph R Mckee Career And Technical Education High School,"290 ST MARKS PL, STATEN ISLAND, NY 10301",360010302861,https://mckeecths.org/,1,False,School String not found in website.
Susan E Wagner High School,"1200 MANOR RD, STATEN ISLAND, NY 10314",360010302878,https://www.wagnerhigh.net/,1,False,School String not found in website.
Tottenville High School,"100 LUTEN AVE, STATEN ISLAND, NY 10312",360010302883,http://www.tottenvillehs.com/,1,True,Validity is confirmed according to current tests.
Ps 56 Louis Desario School (The),"250 KRAMER AVE, STATEN ISLAND, NY 10309",360010303394,https://ps56.org/,1,False,School String not found in website.
Staten Island Technical High School,"485 CLAWSON ST, STATEN ISLAND, NY 10306",360010304186,https://www.siths.org/,2,True,Validity is confirmed according to current tests.
Is 75 Frank D Paulo,"455 HUGUENOT AVE, STATEN ISLAND, NY 10312",360010304526,https://www.is75.org/apps/contact/,1,False,School String not found in website.
Ps 6 Cpl Allan F Kivlehan School,"555 PAGE AVE, STATEN ISLAND, NY 10307",360010304816,https://ps6statenisland.org/,1,False,School String not found in website.
Space Shuttle Columbia School,"77 MARSH AVE, STATEN ISLAND, NY 10314",360010305548,http://www.sscolumbia58si.org/,1,False,School String not found in website.
Csi High School For International Studies,"100 ESSEX DR, STATEN ISLAND, NY 10314",360010305835,http://www.csihighschool.org/,1,True,Validity is confirmed according to current tests.
Marsh Avenue School For Expeditionary Learning,"100 ESSEX DR, STATEN ISLAND, NY 10314",360010306006,https://www.maels.net/,1,False,School String not found in website.
Gaynor Mccown Expeditionary Learning School,"100 ESSEX DR, STATEN ISLAND, NY 10314",360010306024,https://www.gaynormccownels.org/,1,True,Validity is confirmed according to current tests.
Ps 65 Academy Of Innovative Learning (The),"98 GRANT ST, STATEN ISLAND, NY 10301",360010306035,https://insideschools.org/school/31R065,6,False,Query Ranking > 5
Staten Island School Of Civic Leadership,"280 REGIS DR, STATEN ISLAND, NY 10314",360010306149,https://insideschools.org/school/31R861,6,False,Query Ranking > 5
Ps 74 Future Leaders Elementary School,"211 DANIEL LOW TERR, STATEN ISLAND, NY 10301",360010306184,https://insideschools.org/school/31R074,1,False,School String not found in website.
Ps 78,"100 TOMPKINS AVE, STATEN ISLAND, NY 10304",360010306362,https://www.ps78r.com/,1,True,Validity is confirmed according to current tests.
Naples Street Elementary School,"1055 TARGEE ST, STATEN ISLAND, NY 10304",360010306444,https://www.ps9si.org/,1,True,Validity is confirmed according to current tests.
Harbor View School (The),"300 RICHMOND TERR, STATEN ISLAND, NY 10301",360010306445,http://www.theharborviewschool.org/,1,False,School String not found in website.
Fort Hill Collaborative Elementary School,"80 MONROE AVE, STATEN ISLAND, NY 10301",360010306458,https://insideschools.org/school/31R010,1,True,Validity is confirmed according to current tests.
Eagle Academy Of Staten Island (The),"101 WARREN ST, STATEN ISLAND, NY 10304",360010306522,https://insideschools.org/school/31R028,2,False,School String not found in website.
Kathleen Grimm School For Leadership,"644 BLOOMINGDALE RD, STATEN ISLAND, NY 10309",360010306546,http://www.ps62si.org/,1,False,School String not found in website.
Port Richmond School For Visionary Learning,"1625 FOREST AVE, STATEN ISLAND, NY 10302",360010306590,https://www.ps68.org/,1,True,Validity is confirmed according to current tests.
Syracuse Academy Of Science Charter School,"1001 PARK AVE, SYRACUSE, NY 13204",360010405549,https://www.hisawyer.com/listings/schools/105813-syracuse-academy-of-science-charter-school,11,False,Query Ranking > 5
Buffalo Academy Of Science Charter School,"190 FRANKLIN ST, BUFFALO, NY 14202",360010505602,https://buffsci.org/,1,True,Validity is confirmed according to current tests.
Western New York Maritime Charter School,"266 GENESEE ST, BUFFALO, NY 14204",360010605603,https://www.wnymcs.com/,1,True,Validity is confirmed according to current tests.
Westminster Community Charter School,"24 WESTMINSTER AVE, BUFFALO, NY 14215",360010705604,https://www.westminsterccs.org/,1,True,Validity is confirmed according to current tests.
Harlem Children'S Zone Promise Academy Charter School,"245 W 129TH ST, NEW YORK, NY 10027",360010805640,https://hcz.org/locations/,2,False,School String not found in website.
Opportunity Charter School,"240 W 113TH ST-4TH FL, NEW YORK, NY 10026",360010905641,https://www.ocsny.org/,1,True,Validity is confirmed according to current tests.
Bronx Charter School For Children (The),"388 WILLIS AVE, BRONX, NY 10454",360011005651,https://tbcsc.org/,1,False,School String not found in website.
Bronx Lighthouse Charter School,"1001 INTERVALE AVE, BRONX, NY 10459",360011105662,https://insideschools.org/school/84X185,1,True,Validity is confirmed according to current tests.
Grand Concourse Academy Charter School,"925 HUTCHINSON PARKWAY, BRONX, NY 10465",360011205672,https://www.gcacs.org/,1,True,Validity is confirmed according to current tests.
Bronx Charter School For Excellence,"1960 BENEDICT AVE, BRONX, NY 10462",360011305688,https://www.excellencecommunityschools.org/bronx-1,1,True,Validity is confirmed according to current tests.
Excellence Boys Charter School Of Bedford Stuyvesant,"225 PATCHEN AVE, BROOKLYN, NY 11233",360011405700,https://nyc.uncommonschools.org/excellence-boys-elementary-academy/,1,False,School String not found in website.
Williamsburg Charter High School,"198 VARET ST, BROOKLYN, NY 11206",360011505705,https://www.thewcs.org/contact/,1,True,Validity is confirmed according to current tests.
Brooklyn Excelsior Charter School,"856 QUINCY ST, BROOKLYN, NY 11221",360011605708,https://www.nhaschools.com/schools/brooklyn-excelsior-charter-school/en,1,True,Validity is confirmed according to current tests.
Peninsula Preparatory Academy Charter School,"611 BEACH 19TH ST, FAR ROCKAWAY, NY 11691",360011805732,https://www.peninsulaprep.org/,1,True,Validity is confirmed according to current tests.
El Puente Academy For Peace And Justice,"250 HOOPER ST, BROOKLYN, NY 11211",360011900892,https://elpuente.us/el-puente-academy-for-peace-justice,1,True,Validity is confirmed according to current tests.
Automotive High School,"50 BEDFORD AVE, BROOKLYN, NY 11222",360011901913,https://insideschools.org/school/14K610,1,True,Validity is confirmed according to current tests.
Ps 16 Leonard Dunkly,"157 WILSON ST, BROOKLYN, NY 11211",360011902091,https://insideschools.org/school/14K016,6,False,Query Ranking > 5
Ps 17 Henry D Woodworth,"208 N 5TH ST, BROOKLYN, NY 11211",360011902095,https://insideschools.org/school/14K017,6,False,Query Ranking > 5
Ps 18 Edward Bush,"101 MAUJER ST, BROOKLYN, NY 11206",360011902096,https://ps18k.squarespace.com/,1,True,Validity is confirmed according to current tests.
Ps 23 Carter G Woodson,"545 WILLOUGHBY AVE, BROOKLYN, NY 11206",360011902116,https://insideschools.org/school/14K023,1,False,School String not found in website.
Ps 31 Samuel F Dupont,"75 MESEROLE AVE, BROOKLYN, NY 11222",360011902144,https://www.ps31brooklyn.com/,1,False,School String not found in website.
Ps 34 Oliver H Perry,"131 NORMAN AVE, BROOKLYN, NY 11222",360011902156,http://www.ps34.org/,1,False,School String not found in website.
Jhs 50 John D Wells,"183 S 3RD ST, BROOKLYN, NY 11211",360011902221,https://insideschools.org/school/14K050,6,False,Query Ranking > 5
Ps 59 William Floyd,"211 THROOP AVE, BROOKLYN, NY 11206",360011902255,https://insideschools.org/school/14K059,1,False,School String not found in website.
Juan Morel Campos Secondary School,"215 HEYWARD ST, BROOKLYN, NY 11206",360011902291,https://www.juanmorelcampos.com/,1,True,Validity is confirmed according to current tests.
Ps 84 Jose De Diego,"250 BERRY ST, BROOKLYN, NY 11211",360011902326,https://www.ps84k.org/,1,True,Validity is confirmed according to current tests.
Ps 110 Monitor (The),"124 MONITOR ST, BROOKLYN, NY 11222",360011902412,https://insideschools.org/school/14K110,1,False,School String not found in website.
Ps 120 Carlos Tapia,"18 BEAVER ST, BROOKLYN, NY 11206",360011902445,https://insideschools.org/school/14K120,1,False,School String not found in website.
John Ericsson Middle School 126,"424 LEONARD ST, BROOKLYN, NY 11222",360011902467,https://ms126.org/,1,False,School String not found in website.
Ps 132 Conselyea School (The),"320 MANHATTAN AVE, BROOKLYN, NY 11211",360011902487,https://insideschools.org/school/14K132,1,False,School String not found in website.
Ps 147 Issac Remsen,"325 BUSHWICK AVE, BROOKLYN, NY 11206",360011902533,https://insideschools.org/school/14K147,1,False,School String not found in website.
Ps/Is 157 Benjamin Franklin Heath And Science (The),"850 KENT AVE, BROOKLYN, NY 11205",360011902565,https://www.franklinmagnet.org/,1,False,School String not found in website.
Ps 196 Ten Eyck,"207 BUSHWICK AVE, BROOKLYN, NY 11206",360011902668,https://www.196wbms.org/,1,False,School String not found in website.
Ps 250 George H Lindsey,"108 MONTROSE AVE, BROOKLYN, NY 11206",360011902764,https://insideschools.org/school/14K250,6,False,Query Ranking > 5
Ps 257 John F Hylan,"60 COOK ST, BROOKLYN, NY 11206",360011902773,https://insideschools.org/school/14K257,1,False,School String not found in website.
Ps 297 Abraham Stockton,"700 PARK AVE, BROOKLYN, NY 11206",360011902804,https://insideschools.org/school/14K297,1,False,School String not found in website.
Is 318 Eugeno Maria De Hostos,"101 WALTON ST, BROOKLYN, NY 11206",360011902816,https://en.wikipedia.org/wiki/IS_318,1,False,School String not found in website.
Progress High School For Professional Careers,"850 GRAND ST, BROOKLYN, NY 11211",360011903074,https://www.progresshighschool.com/,1,True,Validity is confirmed according to current tests.
East Williamsburg Scholars Academy,"850 GRAND ST, BROOKLYN, NY 11211",360011903078,https://insideschools.org/school/14K477,1,True,Validity is confirmed according to current tests.
High School Of Enterprise Business & Technology,"850 GRAND ST, BROOKLYN, NY 11211",360011903091,https://insideschools.org/school/14K478,1,False,School String not found in website.
Ps 380 John Wayne Elementary,"370 MARCY AVE, BROOKLYN, NY 11206",360011904358,http://ps380.weebly.com/,1,False,School String not found in website.
Ps 319,"360 KEAP ST, BROOKLYN, NY 11211",360011904604,https://www.ps319williamsburg.org/,1,True,Validity is confirmed according to current tests.
Brooklyn Preparatory High School,"257 N 6TH ST, BROOKLYN, NY 11211",360011905699,http://www.brooklynprephs.org/,1,True,Validity is confirmed according to current tests.
Conselyea Preparatory School,"208 N 5TH ST, BROOKLYN, NY 11211",360011905701,https://insideschools.org/school/14K577,1,True,Validity is confirmed according to current tests.
Ms 582,"207 BUSHWICK AVE, BROOKLYN, NY 11206",360011905702,https://www.magnet582.com/,1,True,Validity is confirmed according to current tests.
Williamsburg High School For Architecture And Design,"257 N 6TH ST, BROOKLYN, NY 11211",360011905703,https://www.whsad.org/,1,True,Validity is confirmed according to current tests.
Williamsburg Preparatory School,"257 N 6TH ST, BROOKLYN, NY 11211",360011905704,https://insideschools.org/school/14K561,1,True,Validity is confirmed according to current tests.
Williamsburg High School For Art And Technology,"223 GRAHAM AVE, BROOKLYN, NY 11206",360011905896,http://www.whsat.org/,1,False,School String not found in website.
Brooklyn Latin School (The),"223 GRAHAM AVE, BROOKLYN, NY 11206",360011905929,https://insideschools.org/school/14K449,1,False,School String not found in website.
Lyons Community School,"223 GRAHAM AVE, BROOKLYN, NY 11206",360011905933,https://www.lyonscommunityschool.org/,1,True,Validity is confirmed according to current tests.
Young Women'S Leadership School Of Brooklyn,"325 BUSHWICK AVE, BROOKLYN, NY 11206",360011906033,https://www.tywlsbrooklyn.org/,1,True,Validity is confirmed according to current tests.
Brooklyn Arbor Elementary School,"325 S 3RD ST, BROOKLYN, NY 11238",360011906350,https://www.brooklynarbor.org/,1,False,School String not found in website.
East New York Family Academy,"2057 LINDEN BLVD, BROOKLYN, NY 11207",360012000813,https://insideschools.org/school/19K409,2,True,Validity is confirmed according to current tests.
Transit Tech Career And Technical Education High School,"1 WELLS ST, BROOKLYN, NY 11208",360012001941,https://transittechhs.org/,1,True,Validity is confirmed according to current tests.
Is 364 Gateway,"1426 FREEPORT LOOP, BROOKLYN, NY 11239",360012002006,https://insideschools.org/school/19K364,1,False,School String not found in website.
Ps 13 Roberto Clemente,"557 PENNSYLVANIA AVE, BROOKLYN, NY 11207",360012002080,https://insideschools.org/school/19K013,2,False,School String not found in website.
Ps 65,"696 JAMAICA AVE, BROOKLYN, NY 11208",360012002275,https://insideschools.org/school/19K065,6,False,Query Ranking > 5
Ps 108 Sal Abbracciamento,"200 LINWOOD ST, BROOKLYN, NY 11208",360012002406,https://ps108k.org/,1,False,School String not found in website.
Ps 149 Danny Kaye,"700 SUTTER AVE, BROOKLYN, NY 11207",360012002538,https://www.ps149dannykaye.com/,1,True,Validity is confirmed according to current tests.
Ps 158 Warwick,"400 ASHFORD ST, BROOKLYN, NY 11207",360012002570,https://insideschools.org/school/19K158,1,False,School String not found in website.
Ps 159 Isaac Pitkin,"2781 PITKIN AVE, BROOKLYN, NY 11208",360012002572,https://www.ps159.org/,1,False,School String not found in website.
Is 171 Abraham Lincoln,"528 RIDGEWOOD AVE, BROOKLYN, NY 11208",360012002604,http://www.is171.org/,1,True,Validity is confirmed according to current tests.
Ps 190 Sheffield,"590 SHEFFIELD AVE, BROOKLYN, NY 11207",360012002651,https://insideschools.org/school/19K190,6,False,Query Ranking > 5
Ps 202 Ernest S Jenkyns,"982 HEGEMAN AVE, BROOKLYN, NY 11208",360012002684,https://insideschools.org/school/19K202,1,False,School String not found in website.
Ps 213 New Lots,"580 HEGEMAN AVE, BROOKLYN, NY 11207",360012002710,https://insideschools.org/school/19K213,1,False,School String not found in website.
Ps 214 Michael Friedsam,"2944 PITKIN AVE, BROOKLYN, NY 11208",360012002712,https://www.ps214k.org/,6,False,Query Ranking > 5
Jhs 218 James P Sinnott,"370 FOUNTAIN AVE, BROOKLYN, NY 11208",360012002720,https://www.myschools.nyc/en/schools/middle-school/11090/,6,False,Query Ranking > 5
Ps 224 Hale A Woodruff,"755 WORTMAN AVE, BROOKLYN, NY 11208",360012002730,https://insideschools.org/school/19K224,1,False,School String not found in website.
Ps 273 Wortman,"923 JEROME ST, BROOKLYN, NY 11207",360012002787,https://insideschools.org/school/19K273,1,False,School String not found in website.
Jhs 292 Margaret S Douglas,"301 VERMONT ST, BROOKLYN, NY 11207",360012002800,https://insideschools.org/school/19K292,1,False,School String not found in website.
Ps 306 Ethan Allen,"970 VERMONT ST, BROOKLYN, NY 11207",360012002810,https://insideschools.org/school/19K306,1,False,School String not found in website.
Ps 328 Phyllis Wheatley,"330 ALABAMA AVE, BROOKLYN, NY 11207",360012002820,https://insideschools.org/school/19K328,1,False,School String not found in website.
Ps 345 Patrolman Robert Bolden,"111 BERRIMAN ST, BROOKLYN, NY 11208",360012002824,https://insideschools.org/school/19K345,1,False,School String not found in website.
Ps 346 Abe Stark,"1400 PENNSYLVANIA AVE, BROOKLYN, NY 11239",360012002855,https://www.hisawyer.com/listings/schools/105894-ps-346-abe-stark,1,True,Validity is confirmed according to current tests.
W H Maxwell Career And Technical Education High School,"145 PENNSYLVANIA AVE, BROOKLYN, NY 11207",360012002889,https://www.whmaxwell.com/,1,False,School String not found in website.
Ps 89 Cypress Hills,"265 WARWICK ST, BROOKLYN, NY 11207",360012003000,https://insideschools.org/school/19K089,1,False,School String not found in website.
Ps 290 Juan Morel Campos,"135 SCHENCK AVE, BROOKLYN, NY 11207",360012004316,https://www.ps290juanmorelcampos.org/,1,False,School String not found in website.
Ps 7 Abraham Lincoln,"858 JAMAICA AVE, BROOKLYN, NY 11208",360012004351,https://www.007k.org/,1,False,School String not found in website.
Captain Vernon A Richards High School-Fire,"400 PENNSYLVANIA AVE, BROOKLYN, NY 11207",360012005716,https://www.fdnyhs.org/,1,False,School String not found in website.
High School For Civil Rights,"400 PENNSYLVANIA AVE, BROOKLYN, NY 11207",360012005717,https://insideschools.org/school/19K504,1,True,Validity is confirmed according to current tests.
Performing Arts And Technology High School,"400 PENNSYLVANIA AVE, BROOKLYN, NY 11207",360012005718,https://www.pathsnyc.org/,1,True,Validity is confirmed according to current tests.
World Academy For Total Community Health,"400 PENNSYLVANIA AVE, BROOKLYN, NY 11207",360012005719,https://insideschools.org/school/19K510,1,True,Validity is confirmed according to current tests.
Academy For Young Writers,"1065 ELTON ST, BROOKLYN, NY 11208",360012005884,http://young-writers.squarespace.com/,1,True,Validity is confirmed according to current tests.
Frederick Douglass Academy Viii Middle School,"1400 PENNSYLVANIA AVE, BROOKLYN, NY 11239",360012005895,http://www.fdaviii.org/,1,True,Validity is confirmed according to current tests.
Multicultural High School,"999 JAMAICA AVE-RM 436, BROOKLYN, NY 11208",360012005931,https://www.hisawyer.com/listings/schools/105893-multicultural-high-school,1,True,Validity is confirmed according to current tests.
Cypress Hills Collegiate Preparatory School,"999 JAMAICA AVE, BROOKLYN, NY 11208",360012006031,https://insideschools.org/school/19K659,1,True,Validity is confirmed according to current tests.
Brooklyn Lab School,"999 JAMAICA AVE, BROOKLYN, NY 11208",360012006045,https://brooklynlabschool.org/,1,True,Validity is confirmed according to current tests.
Academy Of Innovative Technology,"999 JAMAICA AVE, BROOKLYN, NY 11208",360012006046,https://www.aoiths.org/,1,True,Validity is confirmed according to current tests.
East New York Middle School Of Excellence,"605 SHEPHERD AVE, BROOKLYN, NY 11208",360012006100,https://insideschools.org/school/19K678,1,True,Validity is confirmed according to current tests.
Sch For Classics: An Academy-Twp,"370 FOUNTAIN AVE, BROOKLYN, NY 11208",360012006118,https://www.schoolforclassics.com/,1,False,School String not found in website.
East New York Elementary School Of Excellence,"605 SHEPHERD AVE, BROOKLYN, NY 11208",360012006153,https://insideschools.org/school/19K677,6,False,Query Ranking > 5
Fresh Creek School (The),"875 WILLIAMS RD, BROOKLYN, NY 11207",360012006280,https://insideschools.org/school/19K325,1,False,School String not found in website.
Spring Creek Community School,"1065 ELTON ST, BROOKLYN, NY 11208",360012006339,https://www.sccsbrooklyn.org/,1,True,Validity is confirmed according to current tests.
Brooklyn Gardens Elementary School,"574 DUMONT AVE, BROOKLYN, NY 11207",360012006416,https://www.bges.education/,1,True,Validity is confirmed according to current tests.
Van Siclen Community Middle School,"800 VAN SICLEN AVE, BROOKLYN, NY 11207",360012006417,https://insideschools.org/school/19K654,1,True,Validity is confirmed according to current tests.
Vista Academy,"350 LINWOOD ST, BROOKLYN, NY 11208",360012006418,https://www.vistaacademybrooklyn.com/,1,True,Validity is confirmed according to current tests.
Liberty Avenue Middle School,"350 LINWOOD ST, BROOKLYN, NY 11208",360012006419,https://www.libertyavems.com/,1,True,Validity is confirmed according to current tests.
School Of The Future Brooklyn,"574 DUMONT AVE, BROOKLYN, NY 11207",360012006420,https://insideschools.org/school/19K663,1,True,Validity is confirmed according to current tests.
Highland Park Community School,"528 RIDGEWOOD AVE, BROOKLYN, NY 11208",360012006483,http://highlandparkcommunityschool.org/main/,1,False,School String not found in website.
Urban Assembly School For Collaborative Healthcare,"999 JAMAICA AVE, BROOKLYN, NY 11208",360012006484,http://www.uasch.org/,1,True,Validity is confirmed according to current tests.
Ps 41 Francis White,"411 THATFORD AVE, BROOKLYN, NY 11212",360012102182,https://insideschools.org/school/23K041,6,False,Query Ranking > 5
Ps/Is 137 Rachael Jean Mitchell,"121 SARATOGA AVE, BROOKLYN, NY 11233",360012102501,https://insideschools.org/school/23K137,6,False,Query Ranking > 5
Ps 150 Christopher,"364 SACKMAN ST, BROOKLYN, NY 11212",360012102542,https://insideschools.org/school/23K150,2,False,School String not found in website.
Ps/Is 155 Nicholas Herkimer,"1355 HERKIMER ST, BROOKLYN, NY 11233",360012102559,https://insideschools.org/school/23K155,6,False,Query Ranking > 5
Ps 156 Waverly,"104 SUTTER AVE, BROOKLYN, NY 11212",360012102564,https://k156.org/,1,True,Validity is confirmed according to current tests.
Ps 165 Ida Posner,"76 LOTT AVE, BROOKLYN, NY 11212",360012102590,https://insideschools.org/school/23K165,1,False,School String not found in website.
Ps 178 Saint Clair Mckelway,"2163 DEAN ST, BROOKLYN, NY 11233",360012102623,https://insideschools.org/school/23K178,6,False,Query Ranking > 5
Ps 184 Newport,"273 NEWPORT ST, BROOKLYN, NY 11212",360012102636,https://www.ps184newport.org/,1,False,School String not found in website.
Gregory Jocko Jackson-Sports-Arts,"213 OSBORN ST, BROOKLYN, NY 11212",360012102794,https://www.gjs284.org/,1,False,School String not found in website.
Ps 298 Dr Betty Shabazz,"85 WATKINS ST, BROOKLYN, NY 11212",360012102805,https://insideschools.org/school/23K298,1,False,School String not found in website.
Ps 327 Dr Rose B English,"111 BRISTOL ST, BROOKLYN, NY 11212",360012102819,https://k327.echalksites.com/,1,False,School String not found in website.
Ps/Is 323,"210 CHESTER ST, BROOKLYN, NY 11212",360012104886,https://insideschools.org/school/23K323,1,False,School String not found in website.
Is 392,"104 SUTTER AVE, BROOKLYN, NY 11212",360012105237,https://insideschools.org/school/23K392,1,True,Validity is confirmed according to current tests.
Teachers Preparatory High School,"226 BRISTOL ST, BROOKLYN, NY 11212",360012105242,https://www.teachersprep.org/,1,True,Validity is confirmed according to current tests.
Brooklyn Collegiate-A College Board School,"2021 BERGEN ST, BROOKLYN, NY 11233",360012105721,http://www.brooklyncollegiate.net/,1,False,School String not found in website.
Frederick Douglass Academy Vii High School,"226 BRISTOL ST, BROOKLYN, NY 11212",360012105722,https://www.fda7.org/,1,False,School String not found in website.
Kappa V - Knowledge And Power Prep Academy,"985 ROCKAWAY AVE, BROOKLYN, NY 11212",360012105723,https://insideschools.org/school/23K518,1,False,School String not found in website.
Mott Hall Iv,"1137 HERKIMER ST, BROOKLYN, NY 11233",360012105724,https://insideschools.org/school/23K522,1,True,Validity is confirmed according to current tests.
Aspirations Diploma Plus High School,"1495 HERKIMER ST, BROOKLYN, NY 11233",360012105994,https://www.schoolsineachstate.com/schools/new-york/brooklyn/aspirations-diploma-plus-high-school/1495-herkimer-st/,6,False,Query Ranking > 5
Brooklyn Democracy Academy,"985 ROCKAWAY AVE, BROOKLYN, NY 11212",360012105997,https://insideschools.org/school/23K643,1,True,Validity is confirmed according to current tests.
Metropolitan Diploma Plus High School,"985 ROCKAWAY AVE, BROOKLYN, NY 11212",360012106064,https://insideschools.org/school/23K647,1,True,Validity is confirmed according to current tests.
Eagle Academy For Young Men Ii,"1137 HERKIMER ST, BROOKLYN, NY 11233",360012106078,https://eagleacademybk.org/,1,False,School String not found in website.
Mott Hall Bridges Academy,"210 CHESTER ST, BROOKLYN, NY 11212",360012106175,https://insideschools.org/school/23K671,1,True,Validity is confirmed according to current tests.
Christopher Avenue Community School,"51 CHRISTOPHER AVE, BROOKLYN, NY 11212",360012106288,https://insideschools.org/school/23K401,1,True,Validity is confirmed according to current tests.
Riverdale Avenue Community School,"76 RIVERDALE AVE, BROOKLYN, NY 11212",360012106313,https://insideschools.org/school/23K446,1,True,Validity is confirmed according to current tests.
Brownsville Collaborative Middle School,"85 WATKINS ST, BROOKLYN, NY 11212",360012106351,https://insideschools.org/school/23K363,1,True,Validity is confirmed according to current tests.
Brooklyn Landmark Elementary School,"251 MACDOUGAL ST, BROOKLYN, NY 11233",360012106426,http://www.brooklynlandmark.org/,1,True,Validity is confirmed according to current tests.
Brooklyn Environmental Exploration School (Bees),"251 MACDOUGAL ST, BROOKLYN, NY 11233",360012106427,https://www.brooklynbees.org/,1,False,School String not found in website.
Riverdale Avenue Middle School,"76 RIVERDALE AVE, BROOKLYN, NY 11212",360012106428,https://insideschools.org/school/23K668,1,True,Validity is confirmed according to current tests.
Is 250 Robert F Kennedy Community Middle School (The),"158-40 76TH RD, FLUSHING, NY 11366",360012200249,https://insideschools.org/school/25Q250,1,False,School String not found in website.
Robert F Kennedy Community High School,"75-40 PARSONS BLVD, FLUSHING, NY 11366",360012200954,https://www.rfkchs.com/,1,False,School String not found in website.
Flushing High School,"35-01 UNION ST, FLUSHING, NY 11354",360012201950,https://www.flushinghighschool.org/,1,True,Validity is confirmed according to current tests.
Is 25 Adrien Block,"34-65 192ND ST, FLUSHING, NY 11358",360012201969,https://www.adrienblockis25.com/,1,False,School String not found in website.
Is 237,"46-21 COLDEN ST, FLUSHING, NY 11355",360012201996,https://rcis237.org/,1,False,School String not found in website.
John Bowne High School,"63-25 MAIN ST, FLUSHING, NY 11367",360012202014,https://www.johnbowne.org/,1,True,Validity is confirmed according to current tests.
Ps 20 John Bowne,"142-30 BARCLAY AVE, FLUSHING, NY 11355",360012202105,https://www.ps20q.org/,1,False,School String not found in website.
Ps 21 Edward Hart,"147-36 26TH AVE, FLUSHING, NY 11354",360012202109,https://ps21q.weebly.com/,1,False,School String not found in website.
Ps 22 Thomas Jefferson,"153-33 SANFORD AVE, FLUSHING, NY 11355",360012202115,https://insideschools.org/school/25Q022,6,False,Query Ranking > 5
Ps 24 Andrew Jackson,"141-11 HOLLY AVE, FLUSHING, NY 11355",360012202119,https://insideschools.org/school/25Q024,2,False,School String not found in website.
Ps 29,"125-10 23RD AVE, COLLEGE POINT, NY 11356",360012202136,https://insideschools.org/school/25Q029,1,False,School String not found in website.
Ps 32 State Street,"171-11 35TH AVE, FLUSHING, NY 11358",360012202148,http://ps32q.weebly.com/,1,False,School String not found in website.
Ps 79 Francis Lewis,"147-27 15TH DR, WHITESTONE, NY 11357",360012202314,https://www.ps79q.org/,1,False,School String not found in website.
Ps 107 Thomas A Dooley,"167-02 45TH AVE, FLUSHING, NY 11358",360012202402,http://www.newyorkschools.com/schools/ps-107-thomas-a-dooley.html,7,False,Query Ranking > 5
Ps 120,"58-01 136TH ST, FLUSHING, NY 11355",360012202444,https://www.ps120q.org/,1,True,Validity is confirmed according to current tests.
