SCH_NAME,ADDRESSES,NCESSCH,URL,QUERY_RANKING
Old Bethpage School,"1191 ROUND SWAMP RD, OLD BETHPAGE, NY 11804",362322003253,https://www.pobschools.org/obes,1
Plainview-Old Bethpage Middle School,"121 CENTRAL PARK RD, PLAINVIEW, NY 11803",362322003257,https://www.pobschools.org/pobms,1
Pasadena Elementary School,"3 RICHARD CT, PLAINVIEW, NY 11803",362322004381,https://www.pobschools.org/pasadenaes,1
Bedford Road School,"289 BEDFORD RD, PLEASANTVILLE, NY 10570",362331003264,https://brs.pleasantvilleschools.org/,1
Pleasantville High School,"60 ROMER AVE, PLEASANTVILLE, NY 10570",362331003265,https://hs.pleasantvilleschools.org/,1
Pleasantville Middle School,"40 ROMER AVE, PLEASANTVILLE, NY 10570",362331004745,https://ms.pleasantvilleschools.org/,1
Pocantico Hills Central School,"599 BEDFORD RD, SLEEPY HOLLOW, NY 10591",362334003267,https://www.pocanticohills.org/,1
King Street School,"697 KING ST, PORT CHESTER, NY 10573",362346003274,https://ks.portchesterschools.org/,1
Park Avenue School,"PARK AVE, PORT CHESTER, NY 10573",362346003276,https://pa.portchesterschools.org/,1
Port Chester Middle School,"113 BOWMAN AVE, PORT CHESTER, NY 10573",362346003277,https://www.portchesterschools.org/,1
Port Jefferson Middle School,"350 OLD POST RD, PORT JEFFERSON, NY 11777",362349001901,http://portjeffschools.org/our_schools/earl_l_vandermeulen_high_school,5
Port Jervis Middle School,"118 E MAIN ST, PORT JERVIS, NY 12771",362352003284,https://www.pjschools.org/schools/port-jervis-middle-school/index,2
Carrie Palmer Weber Middle School,"PORT WASHINGTON BLVD, PORT WASHINGTON, NY 11050",362358003288,https://www.portnet.org/weber,1
John Philip Sousa Elementary School,"101 SANDS POINT RD, PORT WASHINGTON, NY 11050",362358003292,https://www.portnet.org/Domain/579,1
Manorhaven Elementary School,"MOREWOOD OAKS, PORT WASHINGTON, NY 11050",362358003294,https://www.portnet.org/manorhaven,1
South Salem Elementary School,"10 NEWBURY RD, PORT WASHINGTON, NY 11050",362358005612,https://www.portnet.org/salem,1
Lawrence Avenue Elementary School,"29 LEROY ST, POTSDAM, NY 13676",362367003300,https://lae.potsdam.k12.ny.us/,1
Poughkeepsie High School,"70 FORBUS ST, POUGHKEEPSIE, NY 12603",362376003307,https://www.poughkeepsieschools.org/phs,1
Poughkeepsie Middle School,"55 COLLEGE AVE, POUGHKEEPSIE, NY 12603",362376003308,https://www.poughkeepsieschools.org/pms,1
Prattsburgh Central School,"1 ACADEMY ST, PRATTSBURGH, NY 14873",362379003310,https://www.prattsburghcsd.org/,1
Putnam Central School,"126 COUNTY RT 2, PUTNAM STATION, NY 12861",362397003313,http://www.putnamcsd.org/contact-us.html,2
Putnam Valley Elementary School,"171 OSCAWANA LAKE RD, PUTNAM VALLEY, NY 10579",362400003314,http://pvcsd.org/index.php/es/es-about-our-school/,1
Putnam Valley Middle School,"142 PEEKSKILL HOLLOW RD, PUTNAM VALLEY, NY 10579",362400003315,http://pvcsd.org/index.php/ms/,1
Putnam Valley High School,"146 PEEKSKILL HOLLOW RD, PUTNAM VALLEY, NY 10579",362400004837,http://pvcsd.org/index.php/hs/,1
Queensbury Elementary School,"431 AVIATION RD, QUEENSBURY, NY 12804",362403003316,https://www.queensburyschool.org/queensbury-elementary-school/,1
Queensbury Middle School,"455 AVIATION RD, QUEENSBURY, NY 12804",362403003317,https://www.queensburyschool.org/queensbury-middle-school/,1
Red Creek High School,"6574 SOUTH ST, RED CREEK, NY 13143",362421003330,https://www.rccsd.org/apps/pages/index.jsp?uREC_ID=933375&type=d&pREC_ID=1266158,1
Linden Avenue Middle School,"65 W MARKET ST, RED HOOK, NY 12571",362424003333,https://www.redhookcentralschools.org/domain/152,1
Red Jacket Elementary School,"1506 RT 21, SHORTSVILLE, NY 14548",362427003335,https://rjes.redjacket.org/,1
Red Jacket High School,"1506 RT 21, SHORTSVILLE, NY 14548",362427003336,https://rjhs.redjacket.org/apps/contact/,1
Red Jacket Middle School,"1506 RT 21, SHORTSVILLE, NY 14548",362427003397,https://rjms.redjacket.org/,1
Remsen Elementary School,"DAVIS DR, REMSEN, NY 13438",362436003337,https://www.realtyhop.com/schools/k12/ny/remsen/remsen-elementary-school-13438,4
Van Rensselaer Elementary School,"25 VAN RENSSELAER DR, RENSSELAER, NY 12144",362445003342,https://www.rcsd.k12.ny.us/elementary-school/,1
Bulkeley Middle School,"45 N PARK RD, RHINEBECK, NY 12572",362448003343,https://www.rhinebeckcsd.org/bulkeley-index.php,1
Blind Brook High School,"840 KING ST, RYE BROOK, NY 10573",362463003350,https://www.blindbrook.org/bbhs,1
Ripley Central School,"12 N STATE ST, RIPLEY, NY 14775",362466004367,https://ripleyelementary.weebly.com/,1
Aquebogue Elementary School,"499 MAIN RD, AQUEBOGUE, NY 11931",362469003354,https://www.riverhead.net/schools/aquebogue_elementary_school,1
Phillips Avenue School,"141 PHILLIPS AVE, RIVERHEAD, NY 11901",362469003355,https://www.riverhead.net/schools/phillips_avenue_elementary_school,1
Pulaski Street Elementary School,"300 PULASKI ST, RIVERHEAD, NY 11901",362469003356,https://www.riverhead.net/schools/pulaski_street_elementary_school,1
Riley Avenue School,"374 RILEY AVE, CALVERTON, NY 11933",362469003357,https://www.riverhead.net/schools/riley_avenue_elementary_school,1
Riverhead Middle School,"600 HARRISON AVE, RIVERHEAD, NY 11901",362469003358,https://www.riverhead.net/schools/riverhead_middle_school,1
Roanoke Avenue School,"549 ROANOKE AVE, RIVERHEAD, NY 11901",362469003360,https://www.riverhead.net/schools/roanoke_avenue_elementary_school,1
School 15-Children'S School Of Rochester (The),"595 UPPER FALLS BLVD, ROCHESTER, NY 14605",362475001623,https://projects.propublica.org/miseducation/school/362475001623,1
School 20-Henry Lomb School,"54 OAKMAN ST, ROCHESTER, NY 14605",362475001626,http://www.newyorkschools.com/schools/school-20-henry-lomb-school.html,3
James Monroe High School,"180 RIDGEWAY AVE, ROCHESTER, NY 14615",362475003371,https://www.rcsdk12.org/domain/1006,1
School 43-Theodore Roosevelt,"1305 LYELL AVE, ROCHESTER, NY 14606",362475003414,http://www.newyorkschools.com/schools/school-43-theodore-roosevelt.html,2
School Without Walls,"480 BROADWAY, ROCHESTER, NY 14607",362475003420,https://www.rcsdk12.org/swwcommencement,1
School Of The Arts,"45 PRINCE ST, ROCHESTER, NY 14607",362475004787,https://www.rcsdk12.org/sota,1
Northeast College Preparatory High School,"940 FERNWOOD PARK, ROCHESTER, NY 14609",362475005856,https://www.rcsdk12.org/ne,1
Rochester Early College International High School,"200 GENESEE ST, ROCHESTER, NY 14611",362475006177,https://www.rcsdk12.org/echs,1
Edison Career And Technology High School,"655 COLFAX ST, ROCHESTER, NY 14606",362475006216,https://www.rcsdk12.org/edison,1
Leadership Academy For Young Men,"4115 LAKE AVE, ROCHESTER, NY 14612",362475006250,https://www.rcsdk12.org/laym,1
Monroe Correctional Facility,"107 N CLINTON AVE, ROCHESTER, NY 14604",362475006532,https://aquaboxpc.com/educational-institution/800000050578,2
South Side Middle School,"67 HILLSIDE AVE, ROCKVILLE CENTRE, NY 11570",362478003430,https://ssms.rvcschools.org/school_info/contact_us,1
South Side High School,"140 SHEPHERD ST, ROCKVILLE CENTRE, NY 11570",362478003431,https://sshs.rvcschools.org/,1
Rocky Point High School,"82 ROCKY PT-YAPHANK RD, ROCKY POINT, NY 11778",362484003437,http://www.rockypointufsd.org/schools/rocky_point_high_school,1
Rocky Point Middle School,"76 ROCKY PT-YAPHANK RD, ROCKY POINT, NY 11778",362484005420,http://www.rockypointufsd.org/schools/rocky_point_middle_school,1
Bellamy Elementary School,"7118 BRENNAN AVE, ROME, NY 13440",362490002579,https://www.hisawyer.com/listings/schools/108540-bellamy-elementary-school,4
Gansevoort Elementary School,"758 W LIBERTY ST, ROME, NY 13440",362490003442,https://www.gansevoort.romecsd.org/,1
Louis V Denti Elementary School,"1001 RUBY ST, ROME, NY 13440",362490003445,https://www.denti.romecsd.org/,1
Rome Free Academy,"95 DART CIRCLE, ROME, NY 13441",362490003449,https://www.rfa.romecsd.org/,1
Stokes Elementary School,"9095 TURIN RD, ROME, NY 13440",362490003450,https://www.stokes.romecsd.org/,1
John E Joy Elementary School,"110 W LINDEN ST, ROME, NY 13440",362490003451,https://www.hisawyer.com/listings/schools/108533-john-e-joy-elementary-school,1
Romulus Central School,"5705 RT 96, ROMULUS, NY 14541",362493004369,http://romuluscsd.org/,1
Kerhonkson Elementary School,"30 ACADEMY ST, KERHONKSON, NY 12446",362496003455,https://rondoutker.sharpschool.com/,1
Marbletown Elementary School,"12 PINEBUSH RD, STONE RIDGE, NY 12484",362496003456,https://rondoutmar.sharpschool.com/,1
Rondout Valley High School,"122 KYSERIKE RD, ACCORD, NY 12404",362496003458,http://www.rondout.k12.ny.us/administration/contact,1
Rondout Valley Junior High School,"122 KYERSIKE RD, ACCORD, NY 12404",362496006325,http://rondoutjhs.sharpschool.com/,1
Rondout Valley Intermediate School,"122 KYERSIKE RD, ACCORD, NY 12404",362496006347,http://www.rondout.k12.ny.us/administration/contact,1
Centennial Avenue Elementary School,"140 W CENTENNIAL AVE, ROOSEVELT, NY 11575",362499003460,https://www.rooseveltufsd.org/domain/10,1
Roosevelt High School,"1 WAGNER AVE, ROOSEVELT, NY 11575",362499003463,https://www.rooseveltufsd.org/roosevelt,1
Roosevelt Middle School,"335 E CLINTON AVE, ROOSEVELT, NY 11575",362499005611,https://www.rooseveltufsd.org/domain/342,1
Roscoe Central School,"6 ACADEMY ST, ROSCOE, NY 12776",362502003466,https://www.roscoe.k12.ny.us/,1
Harbor Hill School,"3 GLEN COVE RD, GREENVALE, NY 11548",362505003469,https://www.roslynschools.org/HarborHill,1
Roslyn High School,"475 ROUND HILL RD, ROSLYN HEIGHTS, NY 11577",362505003470,https://www.roslynschools.org/HighSchool,1
Roslyn Middle School,"375 LOCUST LN, ROSLYN HEIGHTS, NY 11577",362505003472,https://www.roslynschools.org/MiddleSchool,1
Roxbury Central School,"53729 NYS RT 30, ROXBURY, NY 12474",362511003473,https://www.roxburycs.org/ContactUs.aspx,1
Midland School,"MIDLAND AVE, RYE, NY 10580",362526003489,https://www.ryeschools.org/midlandschool,1
Milton School,"12 HEWLETT ST, RYE, NY 10580",362526003490,https://www.ryeschools.org/miltonschool,1
Osborn School,"OSBORN RD, RYE, NY 10580",362526003491,https://www.ryeschools.org/osbornschool,1
Rye High School,"PARSONS ST, RYE, NY 10580",362526003492,https://www.ryeschools.org/ryehighschool,1
Rye Middle School,"PARSONS ST, RYE, NY 10580",362526003493,https://www.ryeschools.org/ryemiddleschool,1
Daniel Warren Elementary School,"1310 HARRISON AVE, MAMARONECK, NY 10543",362529002771,http://www.ryeneck.k12.ny.us/schools/daniel_warren_elementary,1
Rye Neck Middle School,"300 HORNIDGE RD, MAMARONECK, NY 10543",362529003495,http://www.ryeneck.k12.ny.us/schools/rye_neck_middle_school,1
Golden Hill Elementary,"478 ROUND HILL RD, FLORIDA, NY 10921",362532004329,https://www.floridaufsd.org/golden-hill-elementary/,1
Lynwood Avenue School,"50 LYNWOOD AVE, FARMINGVILLE, NY 11738",362535003503,http://www.sachem.edu/schools/lynwood,1
Sagamore Middle School,"57 DIVISION ST, HOLTSVILLE, NY 11742",362535003507,http://www.sachem.edu/schools/sagamore_middle_school,1
Seneca Middle School,"850 MAIN ST, HOLBROOK, NY 11741",362535003509,http://www.sachem.edu/schools/seneca_middle_school,1
Tamarac Elementary School,"50 SPENCE AVE, HOLTSVILLE, NY 11742",362535003510,http://www.sachem.edu/schools/tamarac,1
Sachem High School North,"212 SMITH RD, LAKE RONKONKOMA, NY 11779",362535004567,http://www.sachem.edu/schools/sachem_high_school_north,1
Sachem High School East,"177 GRANNY RD, FARMINGVILLE, NY 11738",362535005740,http://www.sachem.edu/schools/sachem_high_school_east,1
Samoset Middle School,"51 SCHOOL ST, LAKE RONKONKOMA, NY 11779",362535005742,http://www.sachem.edu/schools/samoset_middle_school,1
Pierson Middle/High School,"200 JERMAIN AVE, SAG HARBOR, NY 11963",362538003514,https://www.sagharborschools.org/o/pierson-high-school,1
Sag Harbor Elementary School,"68 HAMPTON ST, SAG HARBOR, NY 11963",362538003515,https://www.sagharborschools.org/o/sag-harbor-elementary-school,1
Sagaponack School,"400 MAIN ST, SAGAPONACK, NY 11962",362541003516,https://sagaponackschool.com/,1
Prospect Elementary School,"300 PROSPECT AVE, SALAMANCA, NY 14779",362544003518,https://www.salamancany.org/o/elementary-school,1
Salamanca High School,"50 IROQUOIS DR, SALAMANCA, NY 14779",362544003519,https://www.salamancany.org/,1
Seneca Intermediate School,"50 IROQUOIS DR, SALAMANCA, NY 14779",362544003520,https://www.salamancany.org/o/intermediate-school,1
Salmon River Elementary School,"637 COUNTY RT 1, FORT COVINGTON, NY 12937",362550003522,https://www.srk12.org/contact-us/,1
Salmon River High School,"637 COUNTY RT 1, FORT COVINGTON, NY 12937",362550003524,https://www.srk12.org/contact-us/,1
Salmon River Middle School,"637 COUNTY RT 1, FORT COVINGTON, NY 12937",362550006264,https://www.srk12.org/contact-us/,1
Petrova Elementary School,"79 CANARAS AVE, SARANAC LAKE, NY 12983",362574003533,http://petrova.slcs.org/,1
Maple Avenue Middle School,"515 MAPLE AVE, SARATOGA SPRINGS, NY 12866",362577000269,https://www.saratogaschools.org/MapleAvenue.cfm?subpage=1377009,1
Caroline Street Elementary School,"310 CAROLINE ST, SARATOGA SPRINGS, NY 12866",362577003536,https://www.saratogaschools.org/Caroline.cfm?subpage=1377002,1
Division Street Elementary School,"220 DIVISION ST, SARATOGA SPRINGS, NY 12866",362577003537,https://www.saratogaschools.org/Division.cfm?subpage=1377003,1
Dorothy Nolan Elementary School,"221 JONES RD, SARATOGA SPRINGS, NY 12866",362577003538,https://www.saratogaschools.org/DorothyNolan.cfm,1
Geyser Road Elementary School,"61 GEYSER RD, SARATOGA SPRINGS, NY 12866",362577003539,https://www.saratogaschools.org/GeyserRoad.cfm?subpage=1377005,1
Greenfield Elementary School,"3180 RT 9N, GREENFIELD CENTER, NY 12833",362577003540,https://www.saratogaschools.org/Greenfield.cfm?subpage=1377006,1
Lake Avenue Elementary School,"126 LAKE AVE, SARATOGA SPRINGS, NY 12866",362577003541,https://www.saratogaschools.org/LakeAvenue.cfm?subpage=1377008,1
Saratoga Springs High School,"1 BLUE STREAK BLVD, SARATOGA SPRINGS, NY 12866",362577003543,https://www.saratogaschools.org/highschool.cfm?subpage=1377007,1
Saugerties Junior High School,"310 WASHINGTON AVE EXT, SAUGERTIES, NY 12477",362580002741,https://www.saugerties.k12.ny.us/,1
Cahill School,"134 MAIN ST, SAUGERTIES, NY 12477",362580003544,https://www.saugerties.k12.ny.us/cahill,1
Riccardi Elementary School,"70 PLENTY ST, GLASCO, NY 12432",362580003547,https://www.saugerties.k12.ny.us/riccardi,1
Saugerties Senior High School,"310 WASHINGTON AVE EXT, SAUGERTIES, NY 12477",362580003549,https://www.saugerties.k12.ny.us/,1
Cherry Avenue Elementary School,"155 CHERRY AVE, WEST SAYVILLE, NY 11796",362592003554,https://www.sayvilleschools.org/Domain/391,1
Lincoln Avenue Elementary School,"440 LINCOLN AVE, SAYVILLE, NY 11782",362592003556,https://www.sayvilleschools.org/Domain/468,1
Sayville High School,"20 BROOK ST, WEST SAYVILLE, NY 11796",362592003557,https://www.sayvilleschools.org/Domain/112,1
Sayville Middle School,"291 JOHNSON AVE, SAYVILLE, NY 11782",362592003558,https://www.sayvilleschools.org/Domain/265,1
Sunrise Drive Elementary School,"320 SUNRISE DR, SAYVILLE, NY 11782",362592003559,https://www.sayvilleschools.org/sunrisedrive,1
Edgewood School,"1 ROOSEVELT PL, SCARSDALE, NY 10583",362595003560,https://www.scarsdaleschools.k12.ny.us/edgewood,1
Fox Meadow School,"59 BREWSTER RD, SCARSDALE, NY 10583",362595003561,https://www.scarsdaleschools.k12.ny.us/foxmeadow,1
Greenacres School,"41 HUNTINGTON AVE, SCARSDALE, NY 10583",362595003562,https://www.scarsdaleschools.k12.ny.us/greenacres,1
Heathcote School,"26 PALMER AVE, SCARSDALE, NY 10583",362595003563,https://www.scarsdaleschools.k12.ny.us/heathcote,1
Quaker Ridge School,"125 WEAVER ST, SCARSDALE, NY 10583",362595003564,https://www.scarsdaleschools.k12.ny.us/quakerridge,1
Scarsdale Middle School,"134 MAMARONECK RD, SCARSDALE, NY 10583",362595003565,https://www.scarsdaleschools.k12.ny.us/domain/270,1
Jefferson Elementary School,"100 PRINCETOWN RD, SCHENECTADY, NY 12306",362598003567,https://www.schalmont.org/jefferson-elementary/,1
Schalmont Middle School,"2 SABRE DR, SCHENECTADY, NY 12306",362598003570,https://www.schalmont.org/schalmont-middle-school/,1
Schalmont High School,"1 SABRE DR, SCHENECTADY, NY 12306",362598003571,https://www.schalmont.org/schalmont-high-school/,1
Hamilton Elementary School,"1091 WEBSTER ST, SCHENECTADY, NY 12303",362601003578,http://hamilton.schenectady.k12.ny.us/,1
Howe Elementary School,"90 ELMER AVE, SCHENECTADY, NY 12308",362601003580,http://howe.schenectady.k12.ny.us/,3
Jessie T Zoller Elementary School,"1880 LANCASTER ST, SCHENECTADY, NY 12308",362601003581,http://zoller.schenectady.k12.ny.us/,1
Lincoln Elementary School,"2 ROBINSON ST, SCHENECTADY, NY 12304",362601003582,http://lincoln.schenectady.k12.ny.us/,1
Schenectady High School,"1445 THE PLAZA, SCHENECTADY, NY 12308",362601003583,http://shs.schenectady.k12.ny.us/,1
Mont Pleasant Middle School,"1121 FOREST RD, SCHENECTADY, NY 12303",362601003585,http://mpms.schenectady.k12.ny.us/,1
Paige Elementary School,"104 ELLIOTT AVE, SCHENECTADY, NY 12304",362601003587,http://paige.schenectady.k12.ny.us/,1
Pleasant Valley Elementary School,"1097 FOREST RD, SCHENECTADY, NY 12303",362601003588,http://pv.schenectady.k12.ny.us/,1
Van Corlaer Elementary School,"2310 GUILDERLAND AVE, SCHENECTADY, NY 12306",362601003591,http://vc.schenectady.k12.ny.us/,1
Woodlawn Elementary School,"3311 WELLS AVE, SCHENECTADY, NY 12304",362601003592,http://woodlawn.schenectady.k12.ny.us/,1
Yates Elementary School,"725 SALINA ST, SCHENECTADY, NY 12308",362601003593,http://yates.schenectady.k12.ny.us/,1
Central Park Middle School,"421 ELM ST, SCHENECTADY, NY 12304",362601006117,http://cpms.schenectady.k12.ny.us/,1
Oneida Middle School,"1629 ONEIDA ST, SCHENECTADY, NY 12308",362601006573,http://oms.schenectady.k12.ny.us/,1
Castleton Elementary School,"80 SCOTT AVE, CASTLETON, NY 12033",362607003594,https://www.schodack.k12.ny.us/contact/,1
Maple Hill Middle School,"1477 S SCHODACK RD, CASTLETON, NY 12033",362607003595,https://www.hisawyer.com/listings/schools/108666-maple-hill-middle-school,2
Schroon Lake Central School,"1125 US RT 9, SCHROON LAKE, NY 12870",362613003599,https://www.schroonschool.org/,1
Schuylerville High School,"14 SPRING ST, SCHUYLERVILLE, NY 12871",362616003602,https://www.schuylervilleschools.org/,1
Schuylerville Middle School,"14 SPRING ST, SCHUYLERVILLE, NY 12871",362616006311,https://www.schuylervilleschools.org/,1
Scio Central School,"3968 WASHINGTON ST, SCIO, NY 14880",362619003604,http://www.scio.wnyric.org/,1
North Shore Middle School,"505 GLEN COVE AVE, GLEN HEAD, NY 11545",362637003613,http://northshore.k12.ny.us/middleschool/index.html,1
Seaford Harbor School,"3500 BAYVIEW ST, SEAFORD, NY 11783",362640003617,https://www.seaford.k12.ny.us/seafordharbor,1
Seaford Middle School,"3940 SUNSET AVE, SEAFORD, NY 11783",362640003618,https://www.seaford.k12.ny.us/seafordmiddle,1
Seaford Manor School,"1590 WASHINGTON AVE, SEAFORD, NY 11783",362640003619,https://www.seaford.k12.ny.us/seafordmanor,1
Mynderse Academy,"105 TROY ST, SENECA FALLS, NY 13148",362643003624,https://www.senecafallscsd.org/mynderseacademy,1
Seneca Falls Middle School,"95 TROY ST, SENECA FALLS, NY 13148",362643004706,https://www.senecafallscsd.org/middleschool,1
Elmont Memorial High School,"555 RIDGE RD, ELMONT, NY 11003",362652003626,https://www.sewanhakaschools.org/Domain/8,1
Floral Park Memorial High School,"210 LOCUST ST, FLORAL PARK, NY 11001",362652003627,https://www.sewanhakaschools.org/Domain/9,1
H Frank Carey High School,"230 POPPY AVE, FRANKLIN SQUARE, NY 11010",362652003628,https://www.sewanhakaschools.org/Domain/10,1
New Hyde Park Memorial High School,"500 LEONARD BLVD, NEW HYDE PARK, NY 11040",362652003629,https://www.sewanhakaschools.org/nhp,1
Sewanhaka High School,"500 TULIP AVE, FLORAL PARK, NY 11001",362652003630,https://www.sewanhakaschools.org/Domain/12,1
Sharon Springs Central School,"514 ST RT 20, SHARON SPRINGS, NY 13459",362658003631,https://www.sharonsprings.org/contact-us/,1
Shelter Island School,"33 N FERRY RD, SHELTER ISLAND, NY 11964",362664003632,https://www.shelterisland.k12.ny.us/,1
Acadia Middle School,"970 RT 146, CLIFTON PARK, NY 12065",362667001421,https://www.shenet.org/acadia-middle-school/,1
Arongen Elementary School,"489 CLIFTON PK CTR RD, CLIFTON PARK, NY 12065",362667003633,https://www.shenet.org/arongen-elementary/,1
Chango Elementary School,"CHANGO DR, BALLSTON LAKE, NY 12019",362667003634,https://www.shenet.org/chango-elementary/,1
Gowana Middle School,"970 RT 146, CLIFTON PARK, NY 12065",362667003635,https://www.shenet.org/gowana-middle-school/,1
Karigon Elementary School,"970 RT 146, CLIFTON PARK, NY 12065",362667003636,https://www.shenet.org/karigon-elementary/,1
Koda Middle School,"970 RT 146, CLIFTON PARK, NY 12065",362667003637,https://www.shenet.org/koda-middle-school/,1
Okte Elementary School,"1581 CRESCENT RD, CLIFTON PARK, NY 12065",362667003638,https://www.shenet.org/okte-elementary/,2
Orenda Elementary School,"970 RT 146, CLIFTON PARK, NY 12065",362667003639,https://www.shenet.org/orenda-elementary/,1
Shenendehowa High School,"970 RT 146, CLIFTON PARK, NY 12065",362667003640,https://www.shenet.org/contact-us/,1
Skano Elementary School,"970 RT 146, CLIFTON PARK, NY 12065",362667003641,https://www.shenet.org/skano-elementary/,1
Tesago Elementary School,"970 RT 146, CLIFTON PARK, NY 12065",362667003642,https://www.shenet.org/tesago-elementary/,1
Shatekon Elementary School,"35 MAXWELL RD, CLIFTON PARK, NY 12065",362667005972,https://www.shenet.org/shatekon-elementary/,1
Sherburne-Earlville Middle School,"13 SCHOOL ST, SHERBURNE, NY 13460",362670003644,https://www.secsd.org/middleschool_home.aspx,1
Miller Avenue School,"3 MILLER AVE, SHOREHAM, NY 11786",362684003656,http://www.swrschools.org/schools/miller_avenue,1
Shoreham-Wading River High School,"250A RT 25A, SHOREHAM, NY 11786",362684003657,http://www.swrschools.org/schools/shoreham-wading_river_high_school,1
Wading River School,"1900 WADNG RVR MNR RD, WADING RIVER, NY 11792",362684003659,https://www.hisawyer.com/listings/schools/108723-wading-river-school,5
Sidney Elementary School,"15 PEARL ST E, SIDNEY, NY 13838",362685003662,https://www.sidneycsd.org/sidneyelementaryschool_home.aspx,1
Sidney High School,"95 W MAIN ST, SIDNEY, NY 13838",362685003663,https://www.sidneycsd.org/sidneyhighschool_home.aspx,1
Sidney Middle School,"13 PEARL ST E, SIDNEY, NY 13838",362685003664,https://www.hisawyer.com/listings/schools/108727-sidney-middle-school,3
Silver Creek Elementary School,"1 DICKINSON ST, SILVER CREEK, NY 14136",362688003665,http://www.silvercreekschools.org/,1
Silver Creek High School,"1 DICKINSON ST, SILVER CREEK, NY 14136",362688003666,http://www.silvercreekschools.org/,1
Silver Creek Middle School,"1 DICKINSON ST, SILVER CREEK, NY 14136",362688005588,http://www.silvercreekschools.org/,1
Woodrow Wilson Elementary School,"166 HALSTEAD AVE, SLOAN, NY 14212",362700003674,https://www.cheektowagasloan.org/ww,1
Accompsett Elementary School,"1 LINCOLN ST, SMITHTOWN, NY 11787",362706003675,http://www.smithtown.k12.ny.us/schools/ael,1
Dogwood Elementary School,"50 DOGWOOD DR, SMITHTOWN, NY 11787",362706003678,http://www.smithtown.k12.ny.us/schools/del,1
Smithtown Elementary School,"51 LAWRENCE AVE, SMITHTOWN, NY 11787",362706003686,http://www.smithtown.k12.ny.us/schools/sel,1
Tackan Elementary School,"99 MIDWOOD AVE, NESCONSET, NY 11767",362706003690,http://www.smithtown.k12.ny.us/schools/tel,1
Great Hollow Middle School,"150 SOUTHERN BLVD, NESCONSET, NY 11767",362706004257,http://www.smithtown.k12.ny.us/schools/gms,1
Mills Pond Elementary School,"246 MORICHES RD, ST JAMES, NY 11780",362706005431,http://www.smithtown.k12.ny.us/schools/mpe,1
Nesaquake Middle School,"479 EDGEWOOD AVE, SAINT JAMES, NY 11780",362706005746,http://www.smithtown.k12.ny.us/schools/nms,1
Smithtown High School East,"10 SCHOOL ST, SAINT JAMES, NY 11780",362706005839,http://www.smithtown.k12.ny.us/schools/hse,1
Accompsett Middle School,"660 MEADOW RD, SMITHTOWN, NY 11787",362706005840,http://www.smithtown.k12.ny.us/schools/ams,1
Sodus Elementary School,"6264 RT 88, SODUS, NY 14551",362712003695,https://www.hisawyer.com/listings/schools/108755-sodus-elementary-school,1
Solvay Elementary School,"701 WOODS RD, SOLVAY, NY 13209",362715003698,https://211cny.com/detail.php?id=11411578,3
Solvay High School,"600 GERTRUDE AVE, SOLVAY, NY 13209",362715003699,http://www.solvayschools.org/highschool,1
Solvay Middle School,"299 BURY DR, SYRACUSE, NY 13209",362715005736,http://www.solvayschools.org/middle,1
Somers Intermediate School,"240 RT 202, SOMERS, NY 10589",362718003701,https://www.somersschools.org/Domain/10,1
Somers Middle School,"250 RT 202, SOMERS, NY 10589",362718003702,https://www.somersschools.org/Domain/9,1
Colonie Central High School,"1 RAIDER BLVD, ALBANY, NY 12205",362721003704,https://www.southcolonieschools.org/colonie-central-high-school/,1
Sand Creek Middle School,"329 SAND CREEK RD, ALBANY, NY 12205",362721003710,https://www.southcolonieschools.org/sand-creek-middle-school/,1
Shaker Road Elementary School,"512 ALBANY SHAKER RD, ALBANY, NY 12211",362721003711,https://www.southcolonieschools.org/shaker-road-elementary-school/,1
Veeder Elementary School,"25 VEEDER DR, ALBANY, NY 12205",362721004494,https://www.southcolonieschools.org/veeder-elementary-school/,1
Lisha Kill Middle School,"68 WATERMAN AVE, ALBANY, NY 12205",362721004496,https://www.southcolonieschools.org/lisha-kill-middle-school/,1
Forest Park Elementary School,"100 FOREST DR, ALBANY, NY 12205",362721004568,https://www.southcolonieschools.org/forest-park-elementary-school/,1
Saddlewood Elementary School,"100 LORALEE DR, ALBANY, NY 12205",362721004788,https://www.southcolonieschools.org/saddlewood-elementary-school/,1
Tanglewood Elementary School,"60 TANGLEWOOD DR, SOUTH GLENS FALLS, NY 12803",362724003719,https://www.sgfcsd.org/tanglewood-elementary/,1
Maplewood Intermediate School,"19 SCHOOL LN, HUNTINGTON STATION, NY 11746",362730003725,https://www.shufsd.org/schools/maplewood-intermediate,1
Oakwood Primary Center,"264 W 22ND ST, HUNTINGTON, NY 11743",362730003727,https://www.shufsd.org/schools/oakwood-primary-school,1
Walt Whitman High School,"301 W HILLS RD, HUNTINGTON STATION, NY 11746",362730003729,https://www.shufsd.org/schools/walt-whitman-high-school,2
South Kortright Central School,"58200 STATE HWY 10, SOUTH KORTRIGHT, NY 13842",362733003730,https://www.skcs.org/,1
Glenfield Elementary School,"5960 MAIN ST, GLENFIELD, NY 13343",362736003732,https://www.southlewis.org/glenfield-elementary,1
South Lewis High School,"4264 EAST RD, TURIN, NY 13473",362736003735,https://www.southlewis.org/,1
Tappan Zee High School,"15 DUTCH HILL RD, ORANGEBURG, NY 10962",362745003741,https://blogs.socsd.org/tzhs/,1
