SCH_NAME,ADDRESSES,NCESSCH,URL,QUERY_RANKING,VALIDITY_CONFIRMED,EXPLANATIONS
Vernon Elementary School,"9700 Hwy 18 W, Vernon, AL 35592",10195000757,https://www.lamarcountyk12.com/Domain/9,3,False,School String not found in website.
Lamar County School Of Technology,"43880 Hwy 17 South, Vernon, AL 35592",10195000941,https://www.lamarcountyk12.com/Domain/12,1,True,Validity is confirmed according to current tests.
Lamar County Highintermediate,"8990 Highway 18, Vernon, AL 35592",10195001511,https://www.lamarcountyk12.com/vernon,2,False,School String not found in website.
South Lamar School,"300 Sls Road, Millport, AL 35576",10195001720,https://www.lamarcountyk12.com/Domain/10,1,True,Validity is confirmed according to current tests.
Lanett Senior High School,"1301 S 8th Ave, Lanett, AL 36363",10198000759,https://lhs.lanettcityschools.org/,4,False,School String not found in website.
Lanett Junior High School,"1301 South 8th Avenue, Lanett, AL 36863",10198000760,https://ljhs.lanettcityschools.org/,1,True,Validity is confirmed according to current tests.
W O Lance Elementary,"200 S 8th Ave, Lanett, AL 36863",10198001544,https://lance.lanettcityschools.org/,1,False,School String not found in website.
Allen Thornton Career Technical Center,"7275 Highway 72, Killen, AL 35645",10201000762,https://www.lcschools.org/Domain/9,1,True,Validity is confirmed according to current tests.
Brooks High School,"4300 Highway 72, Killen, AL 35645",10201000764,https://www.lcschools.org/Domain/11,1,True,Validity is confirmed according to current tests.
Central High School,"3000 County Road 200, Florence, AL 35633",10201000765,https://www.lcschools.org/domain/173,1,True,Validity is confirmed according to current tests.
Lauderdale County High School,"201 Cedar Street, Rogersville, AL 35652",10201000767,https://www.lcschools.org/Domain/13,1,True,Validity is confirmed according to current tests.
Kilby Laboratory School,"611 North Pine Street, Florence, AL 35632",10201000769,https://www.florencek12.org/Kilby,1,True,Validity is confirmed according to current tests.
Lexington School,"101 School St, Lexington, AL 35648",10201000770,https://www.lcschools.org/Domain/14,1,False,School String not found in website.
Rogers High School,"300 Rogers Ln, Florence, AL 35634",10201000772,https://www.lcschools.org/Domain/15,1,True,Validity is confirmed according to current tests.
Underwood Elementary School,"4725 Highway 157, Florence, AL 35633",10201000773,https://www.lcschools.org/Domain/16,1,True,Validity is confirmed according to current tests.
Waterloo High School,"311 Schoolhouse Ln, Waterloo, AL 35677",10201000774,https://www.lcschools.org/Domain/17,1,True,Validity is confirmed according to current tests.
Wilson High School,"7601 Highway 17, Florence, AL 35634",10201000775,https://www.lcschools.org/Domain/8,1,True,Validity is confirmed according to current tests.
Brooks Elementary School,"100 School Ln, Killen, AL 35645",10201001545,https://www.lcschools.org/Domain/10,1,True,Validity is confirmed according to current tests.
R A Hubbard High School,"12905 Jesse Jackson Pkwy, Courtland, AL 35618",10204000776,https://www.lawrenceal.org/RAH,1,False,School String not found in website.
The Judy Jester Learning Center,"371 School Street, Moulton, AL 35674",10204000777,https://www.k12jobspot.com/School/76365,4,True,Validity is confirmed according to current tests.
East Lawrence Middle School,"99 County Road 370, Trinity, AL 35673",10204000778,https://www.lawrenceal.org/Domain/9,1,True,Validity is confirmed according to current tests.
Hatton Elementary School,"6536 County Road 236, Town Creek, AL 35672",10204000779,https://www.lawrenceal.org/Domain/11,1,True,Validity is confirmed according to current tests.
Hatton High School,"6909 AL Highway 101, Town Creek, AL 35672",10204000780,https://www.lawrenceal.org/Domain/12,1,True,Validity is confirmed according to current tests.
Hazlewood Elementary School,"334 Hazelwood St, Town Creek, AL 35672",10204000781,https://www.lawrenceal.org/Domain/13,1,True,Validity is confirmed according to current tests.
Lawrence County High School,"102 College St, Moulton, AL 35650",10204000783,https://www.lawrenceal.org/Domain/15,1,True,Validity is confirmed according to current tests.
Moulton Elementary School,"412 Main St, Moulton, AL 35650",10204000785,https://www.lawrenceal.org/Domain/16,1,True,Validity is confirmed according to current tests.
Moulton Middle School,"660 College St, Moulton, AL 35650",10204000786,https://www.lawrenceal.org/Domain/17,1,True,Validity is confirmed according to current tests.
Mount Hope,"8455 County Road 23, Mt Hope, AL 35651",10204000787,https://us.kompass.com/c/mt-hope-school/us1744840/,4,True,Validity is confirmed according to current tests.
Speake,"7323 Alabama Highway 36, Danville, AL 35619",10204000788,https://www.lawrenceal.org/Domain/20,1,True,Validity is confirmed according to current tests.
Lawrence County Center Technology,"179 College St, Moulton, AL 35605",10204000958,https://www.lawrenceal.org/Domain/14,1,False,School String not found in website.
East Lawrence Elementary School,"263 County Road 370, Trinity, AL 35673",10204001410,https://www.lawrenceal.org/Domain/8,1,True,Validity is confirmed according to current tests.
East Lawrence High School,"55 County Road 370, Trinity, AL 35673",10204001546,https://www.lawrenceal.org/Domain/10,1,True,Validity is confirmed according to current tests.
Lawrence County Developmental,"55 County Road 370, Trinity, AL 35673",10204002211,https://projects.propublica.org/miseducation/school/010204002211,12,False,Query Ranking > 5
Beauregard Elementary School,"300 Lee Road 431, Opelika, AL 36804",10207000284,https://www.lee.k12.al.us/Domain/8,1,False,School String not found in website.
Beulah Elementary School,"4747 Lee Road 270, Valley, AL 36854",10207000285,https://www.lee.k12.al.us/Domain/10,1,True,Validity is confirmed according to current tests.
Loachapoka Elementary School,"685 Lee Road 61, Loachapoka, AL 36865",10207000290,https://www.lee.k12.al.us/domain/2544,1,True,Validity is confirmed according to current tests.
South Smiths Station Elementary School,"80 Lee Road 926, Smiths Station, AL 36877",10207000296,https://www.lee.k12.al.us/Domain/18,1,True,Validity is confirmed according to current tests.
East Smiths Station Elementary School,"171 Lee Road 728, Smiths Station, AL 36877",10207000486,https://www.lee.k12.al.us/Domain/12,1,False,School String not found in website.
Beauregard High School,"7343 AL Highway 51, Opelika, AL 36804",10207000790,https://www.lee.k12.al.us/domain/9,1,True,Validity is confirmed according to current tests.
Beulah High School,"4848 Lee Road 270, Valley, AL 36854",10207000791,https://www.lee.k12.al.us/Domain/11,1,True,Validity is confirmed according to current tests.
Loachapoka High School,"685 Lee Road 61, Loachapoka, AL 36865",10207000792,https://www.lee.k12.al.us/domain/2690,1,True,Validity is confirmed according to current tests.
Sanford Middle School,"1500 Lee Road 11, Opelika, AL 36804",10207000793,https://www.lee.k12.al.us/Domain/15,6,False,Query Ranking > 5
West Smiths Station Elementary School,"150 Lee Road 295, Smiths Station, AL 36877",10207000794,https://www.lee.k12.al.us/domain/20,1,True,Validity is confirmed according to current tests.
Smiths Station High School,"4228 Lee Road 430, Smiths Station, AL 36877",10207000795,https://www.lee.k12.al.us/Domain/17,1,True,Validity is confirmed according to current tests.
Smiths Station Junior High School,"1100 Lee Road 298, Smiths Station, AL 36877",10207000796,https://www.lee.k12.al.us/Domain/21,1,True,Validity is confirmed according to current tests.
Wacoochee Elementary School,"125 Lee Road 254, Salem, AL 36874",10207002188,https://www.lee.k12.al.us/Domain/19,1,True,Validity is confirmed according to current tests.
Smith Station Freshman Center,"1150 Lee Road 298, Smiths Station, AL 36877",10207002197,https://www.lee.k12.al.us/domain/16,1,True,Validity is confirmed according to current tests.
Ardmore High School,"30285 Ardmore Ave, Ardmore, AL 35739",10210000797,https://www.ardmorehigh.org/,1,True,Validity is confirmed according to current tests.
Clements High School,"7730 Highway 72 W, Athens, AL 35611",10210000799,https://www.clementshigh.org/,1,True,Validity is confirmed according to current tests.
East Limestone High School,"15641 E Limestone Rd, Athens, AL 35613",10210000800,https://www.eastlimestonehigh.org/,1,False,School String not found in website.
Johnson Elementary School,"21360 Hwy 251, Athens, AL 35613",10210000802,https://www.johnsonelementary.org/,1,True,Validity is confirmed according to current tests.
Sugar Creek Elementary School,"26595 Salem Minor Hill Road, Lester, AL 35647",10210000805,https://www.sugarcreekbobcats.com/,1,True,Validity is confirmed according to current tests.
Piney Chapel Elementary School,"20835 Elkton Rd, Athens, AL 35614",10210000806,https://www.pineychapelelementary.org/,1,True,Validity is confirmed according to current tests.
Tanner High School,"12060 Sommers Rd, Tanner, AL 35671",10210000808,https://www.tannerhigh.org/,2,True,Validity is confirmed according to current tests.
West Limestone High School,"10945 School House Rd, Lester, AL 35647",10210000810,https://www.westlimestonehigh.org/,1,True,Validity is confirmed according to current tests.
Limestone County Area Vocational Technology,"505 E Sanderfer Rd, Athens, AL 35611",10210000959,https://www.careertechnical.org/,1,False,School String not found in website.
Creekside Elementary School,"15983 Sanderson Rd, Harvest, AL 35749",10210001454,https://www.creeksideelem.org/,1,True,Validity is confirmed according to current tests.
Elkmont High School,"25630 Evans Ave, Elkmont, AL 35620",10210001549,https://www.elkmonthigh.org/Contact,1,True,Validity is confirmed according to current tests.
Cedar Hill Elementary School,"27905 Cedar Hill Rd, Ardmore, AL 35739",10210002081,https://www.cedarhillelementary.org/,1,True,Validity is confirmed according to current tests.
Blue Springs Elementary School,"16787 Hardy Road, Athens, AL 35611",10210002164,https://www.bluespringselem.org/,1,True,Validity is confirmed according to current tests.
Tanner Elementary School,"12060 Sommers Road, Tanner, AL 35671",10210002422,https://www.tannerelementary.org/,2,True,Validity is confirmed according to current tests.
Creekside Primary School,"16049 Sanderson Road, Harvest, AL 35749",10210002423,https://www.creeksideps.org/contact,1,True,Validity is confirmed according to current tests.
Elkmont Elementary School,"25630 Evans Street, Elkmont, AL 35620",10210002431,https://www.elkmontelem.org/,1,True,Validity is confirmed according to current tests.
Limestone County Virtual School Center,"21465 AL Hwy 99, Athens, AL 35614",10210002436,https://www.zipcoder.com/us/schools/profile/010210002436/limestone-county-virtual-school-center-al/,7,False,Query Ranking > 5
George P Austin Junior High School,"718 Martin Luther King Dr, Linden, AL 36748",10213000811,http://www.schoolmap.org/School/George-P-Austin-Jr-High-School/,15,False,Query Ranking > 5
Linden Elementary School,"201 S Shiloh Street, Linden, AL 36748",10213000812,https://www.homesnap.com/schools/AL/Linden/Linden_Elementary_School,14,False,Query Ranking > 5
Linden High School,"321 N Main Street, Linden, AL 36748",10213000813,https://us.centralindex.com/company/470469930356736,16,False,Query Ranking > 5
Calhoun High School,"8213 County Road 33, Letohatchee, AL 36047",10216000815,http://www.lowndesboe.org/school_home.aspx?schoolId=8,1,False,School String not found in website.
Central Elementary School,"141 Main St, Hayneville, AL 36040",10216000816,http://www.lowndesboe.org/school_home.aspx?schoolId=4,1,True,Validity is confirmed according to current tests.
Central High School,"145 Main St, Hayneville, AL 36040",10216000817,http://www.lowndesboe.org/school_home.aspx?schoolId=1,1,True,Validity is confirmed according to current tests.
Jacksonsteele Elementary School,"570 Freedom  Rd, Hayneville, AL 36040",10216000821,http://www.lowndesboe.org/school_home.aspx?schoolId=6,1,False,School String not found in website.
Project Success Learning Center,"147 Main St, Hayneville, AL 36040",10216001578,https://www.homesnap.com/schools/AL/Hayneville/Project_Success_Learning_Center,7,False,Query Ranking > 5
Fort Deposit Elementary School,"200 Gilmer Hills Rd, Fort Deposit, AL 36032",10216001635,http://www.lowndesboe.org/school_home.aspx?schoolId=5,1,True,Validity is confirmed according to current tests.
Hayneville Middle School,"101 Lafayette St, Hayneville, AL 36040",10216001636,http://www.lowndesboe.org/school_home.aspx?schoolId=2,6,False,Query Ranking > 5
Lowndes County Middle School,"301  Old School Drive, Fort Deposit, AL 36032",10216001637,https://www.lowndesboe.org/3/Staff,1,False,School String not found in website.
Notasulga High School,"500 E Main St, Notasulga, AL 36866",10219000824,https://www.maconk12.org/Notasulga,1,True,Validity is confirmed according to current tests.
Tuskegee Institute Middle School,"1809 Franklin Rd, Tuskegee Institute, AL 36088",10219000826,https://www.maconk12.org/Tuskegee%20Institute,1,True,Validity is confirmed according to current tests.
Tuskegee Public Elementary,"101 E Price St, Tuskegee, AL 36083",10219000827,https://www.maconk12.org/tuskegee+public/,1,False,School String not found in website.
Dc Wolfe School,"4450 Cross Keys Rd, Shorter, AL 36075",10219000829,https://www.maconk12.org/Wolfe,1,False,School String not found in website.
Booker T Washington High,"3803 M L K Highway, Tuskegee, AL 36083",10219001811,https://www.maconk12.org/Booker/,1,False,School String not found in website.
George Washington Carver Elementary School,"303 Union Springs Highway, Tuskegee, AL 36083",10219001863,https://www.maconk12.org/George%20Washington,1,False,School String not found in website.
Macon County Area Vocational School,"1902 Taylor Street, Tuskegee Inst, AL 36088",10219002353,https://www.homesnap.com/schools/AL/Tuskegee_Inst/MacOn_County_Area_Vocational_School,7,False,Query Ranking > 5
Hazel Green Elementary School,"14250 Highway 231431 N, Hazel Green, AL 35750",10222000030,https://www.mcssk12.org/Domain/13,1,True,Validity is confirmed according to current tests.
Madison County High School,"174 Brock Rd, Gurley, AL 35748",10222000556,https://www.mcssk12.org/Domain/18,1,True,Validity is confirmed according to current tests.
Monrovia Middle School,"1216 Jeff Rd, Huntsville, AL 35806",10222000560,https://www.mcssk12.org/Domain/22,1,True,Validity is confirmed according to current tests.
New Hope Elementary School,"5300 Main Dr, New Hope, AL 35760",10222000566,https://www.mcssk12.org/Domain/25,1,True,Validity is confirmed according to current tests.
Harvest School,"8845 Wall Triana Highway, Harvest, AL 35749",10222000835,https://www.mcssk12.org/Domain/11,1,False,School String not found in website.
Hazel Green High School,"14380 Highway 231431 N, Hazel Green, AL 35750",10222000836,https://www.mcssk12.org/hazelgreenhighschool,1,True,Validity is confirmed according to current tests.
Madison County Elementary School,"173 Wood St, Gurley, AL 35748",10222000837,https://www.mcssk12.org/Domain/17,1,True,Validity is confirmed according to current tests.
Madison Cross Roads Elementary School,"11548 Pulaski Pike, Toney, AL 35773",10222000838,https://www.mcssk12.org/Domain/19,1,True,Validity is confirmed according to current tests.
Monrovia Elementary School,"1030 Jeff Rd, Huntsville, AL 35806",10222000842,https://www.mcssk12.org/Domain/21,1,True,Validity is confirmed according to current tests.
New Hope High School,"5216 Main Dr, New Hope, AL 35760",10222000843,https://www.mcssk12.org/Domain/26,1,True,Validity is confirmed according to current tests.
New Market School,"155 College St, New Market, AL 35761",10222000844,https://www.mcssk12.org/Domain/37,1,True,Validity is confirmed according to current tests.
Owens Cross Roads School,"161 Wilson Mann Road, Owens Cross Roads, AL 35763",10222000846,https://www.mcssk12.org/owenscrossroadsschool,1,True,Validity is confirmed according to current tests.
Sparkman High School,"2616 Jeff Rd, Harvest, AL 35749",10222000848,https://www.mcssk12.org/Domain/30,1,True,Validity is confirmed according to current tests.
Walnut Grove School,"1961 Joe Quick Rd, New Market, AL 35761",10222000850,https://www.mcssk12.org/Domain/33,1,False,School String not found in website.
Madison County Alternative School,"1275 Jordan Rd, Huntsville, AL 35811",10222000978,https://www.mcssk12.org/site/default.aspx?PageType=3&ModuleInstanceID=1047&ViewID=82ad4dc1-ff8e-4c91-9428-7a2a172acda0&RenderLoc=0&FlexDataID=13449&PageID=751,1,False,School String not found in website.
Madison County Career Technical Center,"1275 Jordan Rd Bldg A, Huntsville, AL 35811",10222000984,https://www.mcssk12.org/MadisonCountyCareerTechCenter,1,False,School String not found in website.
Meridianville Middle School,"12975 Highway 231431 N, Hazel Green, AL 35750",10222001411,https://www.mcssk12.org/Domain/20,1,True,Validity is confirmed according to current tests.
Sparkman Middle School,"2697 Carters Gin Rd, Toney, AL 35773",10222001412,https://www.mcssk12.org/SparkmanMiddleSchool,1,True,Validity is confirmed according to current tests.
Endeavor Elementary School,"1997 Old Railroad Bed Rd, Harvest, AL 35749",10222001433,https://www.mcssk12.org/Domain/12,5,True,Validity is confirmed according to current tests.
Mt Carmel Elementary School,"335 Homer Nance Road, Huntsville, AL 35811",10222001513,https://www.mcssk12.org/Domain/24,1,False,School String not found in website.
Buckhorn High School,"4123 Winchester Rd, New Market, AL 35761",10222001683,https://www.mcssk12.org/buckhornhighschool,1,True,Validity is confirmed according to current tests.
Central School,"990 Ryland Pike, Huntsville, AL 35811",10222001684,https://www.mcssk12.org/Domain/10,1,True,Validity is confirmed according to current tests.
Lynn Fanning Elementary School,"8861 Moores Mill Rd, Meridianville, AL 35759",10222001731,https://www.mcssk12.org/Domain/16,1,True,Validity is confirmed according to current tests.
Legacy Elementary School,"165 Pine Grove Road, Madison, AL 35757",10222001820,https://www.mcssk12.org/Domain/15,1,True,Validity is confirmed according to current tests.
Sparkman Ninth Grade School,"2680 Jeff Road, Harvest, AL 35749",10222001821,https://www.mcssk12.org/Domain/32,1,True,Validity is confirmed according to current tests.
Riverton Elementary School,"2615 Winchester Road, Huntsville, AL 35811",10222002082,https://www.mcssk12.org/Domain/28,1,True,Validity is confirmed according to current tests.
Buckhorn Middle School,"4185 Winchester Road, New Market, AL 35761",10222002163,https://www.mcssk12.org/Domain/9,1,True,Validity is confirmed according to current tests.
Riverton Intermediate School,"399 Homer Nance Road, Huntsville, AL 35811",10222002178,https://www.mcssk12.org/Domain/29,1,True,Validity is confirmed according to current tests.
Moores Mill Intermediate School,"1210 Walker Lane, New Market, AL 35761",10222002376,https://www.mcssk12.org/Domain/23,1,True,Validity is confirmed according to current tests.
Amelia L Johnson High School,"Coates St, Thomaston, AL 36783",10225000852,https://aljhsmarengoal.schoolinsites.com/,8,False,Query Ranking > 5
Marengo High School,"212 Panther Drive, Dixons Mills, AL 36736",10225000856,https://mhsmarengoal.schoolinsites.com/,1,True,Validity is confirmed according to current tests.
Sweet Water High School,"440 Main Street, Sweet Water, AL 36782",10225000857,https://swhsmarengoal.schoolinsites.com/,1,True,Validity is confirmed according to current tests.
Brilliant Elementary School,"10180 State Highway 129, Brilliant, AL 35548",10231000861,https://www.mcbe.net/school_home.aspx?schoolid=7,1,False,School String not found in website.
Brilliant High School,"Odis Dickinson Dr, Brilliant, AL 35548",10231000862,https://www.homesnap.com/schools/AL/Brilliant/Brilliant_High_School,5,False,School String not found in website.
Marion County High School,"8115 US Highway 43, Guin, AL 35563",10231000863,https://www.mcbe.net/4/Profile,1,True,Validity is confirmed according to current tests.
Guin Elementary School,"7980 U S Highway 43, Guin, AL 35563",10231000865,https://www.mcbe.net/8/Profile,1,True,Validity is confirmed according to current tests.
Hackleburg High School,"185 School St, Hackleburg, AL 35564",10231000866,https://www.mcbe.net/9/home,7,False,Query Ranking > 5
Hamilton Middle School,"400 Military St S, Hamilton, AL 35570",10231000867,https://www.mcbe.net/6/home,1,True,Validity is confirmed according to current tests.
Hamilton High School,"211 Aggie Ave, Hamilton, AL 35570",10231000868,https://www.mcbe.net/3/Home,1,True,Validity is confirmed according to current tests.
Phillips High School,"142 School Avenue, Bear Creek, AL 35543",10231000869,https://www.mcbe.net/5/home,1,True,Validity is confirmed according to current tests.
Marion County Alternative School,"188 Winchester Dr, Hamilton, AL 35570",10231000985,https://www.mcbe.net/12/Home,1,True,Validity is confirmed according to current tests.
Phillips Elementary School,"160 School  Ave, Bear Creek, AL 35543",10231001455,https://www.mcbe.net/11/home,1,True,Validity is confirmed according to current tests.
Hamilton Elementary School,"784 10th Ave SW, Hamilton, AL 35570",10231001552,https://www.mcbe.net/10/Home,1,True,Validity is confirmed according to current tests.
Hackleburg Elementary School,"185 School Street, Hackleburg, AL 35564",10231002160,https://www.mcbe.net/9/home,1,True,Validity is confirmed according to current tests.
Midfield Elementary School,"416 Parkwood St, Midfield, AL 35228",10235000890,https://www.midfield.k12.al.us/Domain/8,1,True,Validity is confirmed according to current tests.
Midfield High School,"1600 High School Rd, Midfield, AL 35228",10235000891,https://www.midfield.k12.al.us/Domain/9,1,True,Validity is confirmed according to current tests.
Rutledge School,"1221 8th St, Midfield, AL 35228",10235000892,https://www.midfield.k12.al.us/Domain/10,1,False,School String not found in website.
Midfield Area Vocational Department,"1600 High School Dr, Midfield, AL 35228",10235001381,https://www.midfield.k12.al.us/Domain/9,1,False,School String not found in website.
Allentown Elementary School,"10330 Howells Ferry Rd, Semmes, AL 36575",10237000572,https://www.allentowngators.com/,1,True,Validity is confirmed according to current tests.
Peter F Alba Middle School,"14180 S Wintzell Ave, Bayou La Batre, AL 36509",10237000895,https://www.albasharks.com/,1,False,School String not found in website.
Mary B Austin Elementary School,"150 Provident Ln, Mobile, AL 36608",10237000896,https://www.marybaustinelementary.com/,1,False,School String not found in website.
Denton Magnet School Of Technology,"3800 Pleasant Valley, Mobile, AL 36608",10237000897,https://www.dentonmagnet.com/,1,True,Validity is confirmed according to current tests.
Ben C Rain High School,"3125 Dauphin Island Pkwy, Mobile, AL 36605",10237000898,https://bcrainmcpssal.schoolinsites.com/,1,True,Validity is confirmed according to current tests.
Baker High School,"8901 Airport Blvd, Mobile, AL 36608",10237000899,https://www.bakerhighschool.com/,1,True,Validity is confirmed according to current tests.
Mattie T Blount High School,"5450 Lott Road, Eight Mile, AL 36613",10237000900,https://blountmcpssal.schoolinsites.com/about,1,False,School String not found in website.
Booker T Washington Middle School,"1961 Andrews St, Mobile, AL 36617",10237000901,https://washingtonmcpssal.schoolinsites.com/abouttheschool,1,False,School String not found in website.
Calcedeaver Elementary School,"20500 Patillo Road, Mount Vernon, AL 36560",10237000904,https://calcedeaverelemmcpssal.schoolinsites.com/,1,True,Validity is confirmed according to current tests.
Citronelle High School,"8200 Lebaron Ave, Citronelle, AL 36522",10237000906,https://www.citronellewildcats.com/,1,True,Validity is confirmed according to current tests.
W H Council Traditional School,"751 Wilkinson St, Mobile, AL 36603",10237000907,https://councilelemmcpssal.schoolinsites.com/,1,False,School String not found in website.
Nan Gray Davis Elementary School,"6900 Nan Gray Davis Rd, Theodore, AL 36582",10237000910,https://daviselemmcpssal.schoolinsites.com/,1,True,Validity is confirmed according to current tests.
Dauphin Island Elementary School,"1501 Bienville Blvd, Dauphin Island, AL 36528",10237000911,https://dauphinelemmcpssal.schoolinsites.com/,1,True,Validity is confirmed according to current tests.
Wp Davidson High School,"3900 Pleasant Valley Rd, Mobile, AL 36609",10237000912,https://www.wpdavidson.org/,1,False,School String not found in website.
Er Dickson Elementary School,"4645 Bit And Spur Rd, Mobile, AL 36608",10237000913,https://www.erdickson.com/,1,False,School String not found in website.
Dixon Elementary School,"8650 Four Mile Rd, Irvington, AL 36544",10237000914,https://dixonelemmcpssal.schoolinsites.com/,1,True,Validity is confirmed according to current tests.
Olive J Dodge Elementary School,"2615 Longleaf Dr, Mobile, AL 36693",10237000915,https://www.dodgeeagles.com/,1,False,School String not found in website.
Dunbar Creative Performing Arts,"500 Saint Anthony St, Mobile, AL 36603",10237000916,https://dunbarmcpssal.schoolinsites.com/,1,False,School String not found in website.
Collinsrhodes Elementary School,"5110 St Stephens Rd, Eight Mile, AL 36613",10237000919,https://collinselemmcpssal.schoolinsites.com/,1,False,School String not found in website.
Elizabeth Fonde Elementary School,"3956 Cottage Hill Rd, Mobile, AL 36609",10237000920,https://fondeelemmcpssal.schoolinsites.com/,1,True,Validity is confirmed according to current tests.
Forest Hill Elementary School,"4501 Moffett Rd, Mobile, AL 36618",10237000922,https://foresthillelemmcpssal.schoolinsites.com/,1,True,Validity is confirmed according to current tests.
Cora Castlen Elementary,"9960 School House Rd, Grand Bay, AL 36541",10237000924,https://castlenelemmcpssal.schoolinsites.com/,1,False,School String not found in website.
Hollingers Island Elementary School,"2400 Hammock Rd, Mobile, AL 36605",10237000927,https://www.dolphin1.org/,1,False,School String not found in website.
Indian Springs Elementary School,"4550 Highpoint Blvd, Eight Mile, AL 36613",10237000928,https://indianspringselemmcpssal.schoolinsites.com/,1,True,Validity is confirmed according to current tests.
John Will Elementary School,"5750 Summit Ave, Mobile, AL 36608",10237000930,https://willelemmcpssal.schoolinsites.com/,1,True,Validity is confirmed according to current tests.
Clarkshaw Magnet School,"5960 Arlberg Street, Mobile, AL 36608",10237000931,https://clarkshawmcpssal.schoolinsites.com/,1,False,School String not found in website.
Leinkauf Elementary School,"1410 Monroe St, Mobile, AL 36604",10237000932,https://leinkaufelemmcpssal.schoolinsites.com/,1,True,Validity is confirmed according to current tests.
Mary G Montgomery High School,"4275 Snow Rd, Semmes, AL 36575",10237000934,https://www.mgmvikings.com/,1,False,School String not found in website.
Mary W Burroughs Elementary School,"6875 Burroughs Ln, Theodore, AL 36582",10237000935,https://burroughselemmcpssal.schoolinsites.com/,1,False,School String not found in website.
Maryvale Elementary School,"1901 N Maryvale St, Mobile, AL 36605",10237000936,https://maryvaleelemmcpssal.schoolinsites.com/,1,True,Validity is confirmed according to current tests.
Grand Bay Middle School,"12800 Cunningham Rd, Grand Bay, AL 36541",10237000938,https://grandbaymcpssal.schoolinsites.com/abouttheschool,1,True,Validity is confirmed according to current tests.
Mobile County Training Middle School,"800 Whitley St, Mobile, AL 36610",10237000939,https://mctrainingmcpssal.schoolinsites.com/,1,False,School String not found in website.
Morningside Elementary School,"2700 Greenbrier Dr South, Mobile, AL 36605",10237000940,https://morningsideelemmcpssal.schoolinsites.com/,1,True,Validity is confirmed according to current tests.
Murphy High School,"100 S Carlen St, Mobile, AL 36606",10237000942,https://www.mhspanthers.com/,1,True,Validity is confirmed according to current tests.
Old Shell Road Magnet School,"3160 Heather St, Mobile, AL 36607",10237000943,https://www.oldshellroadmagnetschool.com/,1,False,School String not found in website.
Orchard Elementary School,"6400 Howells Ferry Rd, Mobile, AL 36618",10237000944,https://orchardelemmcpssal.schoolinsites.com/,1,True,Validity is confirmed according to current tests.
Pillans Middle School,"2051 Military Rd, Mobile, AL 36605",10237000946,https://pillansmcpssal.schoolinsites.com/,1,True,Validity is confirmed according to current tests.
Phillips Preparatory Middle School,"3255 Old Shell Rd, Mobile, AL 36607",10237000947,https://www.phillipsprep.com/,1,False,School String not found in website.
Wd Robbins Elementary School,"2416 W Main St, Prichard, AL 36610",10237000949,https://www.robbinselementary.com/,1,False,School String not found in website.
Cl Scarborough Model Middle School,"1800 Phillips Ln, Mobile, AL 36618",10237000954,https://www.scarboroughknights.com/,1,False,School String not found in website.
Semmes Middle School,"4566 Ed George Road, Semmes, AL 36575",10237000955,https://www.smsbulldogs.com/,1,True,Validity is confirmed according to current tests.
Kate Shepard Elementary School,"3980B Burma Rd, Mobile, AL 36693",10237000956,https://shepardelemmcpssal.schoolinsites.com/,1,True,Validity is confirmed according to current tests.
Tanner Williams Elementary School,"13700 Tanner Williams Rd, Wilmer, AL 36587",10237000960,https://tannerelemmcpssal.schoolinsites.com/,1,True,Validity is confirmed according to current tests.
Katherine H Hankins Middle School,"5750 Katherine Hankins Dr, Theodore, AL 36582",10237000961,https://www.hankinscougars.com/,1,False,School String not found in website.
John L Leflore Magnet School,"700 Donald St, Mobile, AL 36617",10237000962,https://lefloremcpssal.schoolinsites.com/,1,False,School String not found in website.
Chastangfournier Middle School,"2800 Berkley Avenue, Mobile, AL 36617",10237000963,https://chastangk8mcpssal.schoolinsites.com/,1,False,School String not found in website.
Cf Vigor High School,"913 N Wilson Ave, Prichard, AL 36610",10237000964,https://www.vigorhighschool.com/,1,False,School String not found in website.
Wc Griggs Elementary School,"6001 Three Notch Rd, Mobile, AL 36619",10237000965,https://griggselemmcpssal.schoolinsites.com/,1,False,School String not found in website.
Spencerwestlawn Elementary School,"3071 Ralston Rd, Mobile, AL 36606",10237000966,https://www.spencerwestlawn.com/,1,False,School String not found in website.
Whitley Elementary School,"528 Capt Leon C Roberts, Prichard, AL 36610",10237000968,https://whitleyelemmcpssal.schoolinsites.com/,1,True,Validity is confirmed according to current tests.
Lillie B Williamson High School,"1567 E Dublin St, Mobile, AL 36605",10237000969,https://williamsonmcpssal.schoolinsites.com/,1,False,School String not found in website.
Wilmer Elementary School,"7456 WilmerGeorgetown Rd, Wilmer, AL 36587",10237000970,https://wilmerelemmcpssal.schoolinsites.com/,1,True,Validity is confirmed according to current tests.
Alma Bryant High School,"14001 Hurricane Blvd, Irvington, AL 36544",10237000989,https://www.almabryanths.com/,1,True,Validity is confirmed according to current tests.
Burns Middle School,"6175 Girby Rd, Mobile, AL 36693",10237000990,https://burnsmcpssal.schoolinsites.com/,1,True,Validity is confirmed according to current tests.
Calloway Smith Middle School,"350 N Lawrence St, Mobile, AL 36603",10237000992,https://callowaymcpssal.schoolinsites.com/,1,False,School String not found in website.
